"","LID_100039","LID_100080","LID_100105","LID_100125","LID_100194","LID_100225","LID_100229","LID_100551","LID_101556","LID_101558","LID_101560","LID_101562","LID_101564","LID_101566","LID_101569","LID_101570","LID_101571","LID_101573","LID_101575","LID_101577","LID_101581","LID_101584","LID_101587","LID_101590","LID_101591","LID_101592","LID_101593","LID_101594","LID_101596","LID_101597","LID_101601","LID_101602","LID_101604","LID_101606","LID_101608","LID_101610","LID_101612","LID_101613","LID_101616","LID_101617","LID_101618","LID_101619","LID_101620","LID_101621","LID_101622","LID_101623","LID_101624","LID_101630","LID_101632","LID_101636","LID_101637","LID_101638","LID_101640","LID_101641","LID_101642","LID_101644","LID_101645","LID_101648","LID_101650","LID_101652","LID_101654","LID_101656","LID_101658","LID_101660","LID_101662","LID_101667","LID_101669","LID_101677","LID_101683","LID_101686","LID_101689","LID_101690","LID_101692","LID_101693","LID_101696","LID_101698","LID_101700","LID_101703","LID_101705","LID_101707","LID_101708","LID_101711","LID_101712","LID_101713","LID_101714","LID_101715","LID_101717","LID_101719","LID_101727","LID_101738","LID_101745","LID_101747","LID_101748","LID_101750","LID_101752","LID_101753","LID_101756","LID_101760","LID_101761","LID_101765","LID_101767","LID_101768","LID_101774","LID_101777","LID_101778","LID_101780","LID_101784","LID_101786","LID_101787","LID_101791","LID_101792","LID_101797","LID_101799","LID_101801","LID_101802","LID_101804","LID_101807","LID_101809","LID_101810","LID_101811","LID_101813","LID_101814","LID_101817","LID_101821","LID_101824","LID_101826","LID_101828","LID_101831","LID_101832","LID_101834","LID_101837","LID_101838","LID_101841","LID_101843","LID_101847","LID_101853","LID_101855","LID_101856","LID_101862","LID_101864","LID_101866","LID_101867","LID_101868","LID_101870","LID_101872","LID_101874","LID_101875","LID_101876","LID_101879","LID_101881","LID_101886","LID_101889","LID_101891","LID_101895","LID_101897","LID_101899","LID_101900","LID_101903","LID_101905","LID_101906","LID_101907","LID_101909","LID_101910","LID_101914","LID_101915","LID_101917","LID_101919","LID_101920","LID_101922","LID_101925","LID_101926","LID_101927","LID_101928","LID_101929","LID_101930","LID_101933","LID_101935","LID_101937","LID_101940","LID_101944","LID_101946","LID_101948","LID_101950","LID_101951","LID_101953","LID_101957","LID_101960","LID_101965","LID_101968","LID_101970","LID_101971","LID_101975","LID_101976","LID_101977","LID_101979","LID_101981","LID_101984","LID_101988","LID_101990","LID_101991","LID_101993","LID_101995","LID_101998","LID_101999","LID_102000","LID_102001","LID_102002","LID_102004","LID_102005","LID_102008","LID_102010","LID_102012","LID_102014","LID_102017","LID_102020","LID_102021","LID_102026","LID_102027","LID_102028","LID_102030","LID_102033","LID_102035","LID_102037","LID_102039","LID_102041","LID_102043","LID_102045","LID_102046","LID_102048","LID_102052","LID_102053","LID_102058","LID_102059","LID_102061","LID_102064","LID_102067","LID_102069","LID_102070","LID_102071","LID_102072","LID_102073","LID_102075","LID_102080","LID_102082","LID_102084","LID_102089","LID_102091","LID_102092","LID_102093","LID_102094","LID_102095","LID_102096","LID_102097","LID_102099","LID_102104","LID_102106","LID_102108","LID_102109","LID_102111","LID_102113","LID_102115","LID_102117","LID_102118","LID_102120","LID_102122","LID_102124","LID_102126","LID_102128","LID_102130","LID_102132","LID_102134","LID_102138","LID_102140","LID_102142","LID_102143","LID_102145","LID_102147","LID_102152","LID_102153","LID_102155","LID_102156","LID_102157","LID_102159","LID_102163","LID_102164","LID_102165","LID_102166","LID_102169","LID_102171","LID_102172","LID_102175","LID_102177","LID_102179","LID_102180","LID_102181","LID_102182","LID_102184","LID_102186","LID_102187","LID_102188","LID_102189","LID_102190","LID_102191","LID_102194","LID_102196","LID_102199","LID_102201","LID_102203","LID_102206","LID_102207","LID_102209","LID_102211","LID_102213","LID_102214","LID_102217","LID_102219","LID_102221","LID_102223","LID_102225","LID_102227","LID_102229","LID_102231","LID_102233","LID_102235","LID_102236","LID_102238","LID_102240","LID_102242","LID_102244","LID_102248","LID_102251","LID_102254","LID_102255","LID_102257","LID_102260","LID_102261","LID_102262","LID_102263","LID_102266","LID_102267","LID_102270","LID_102272","LID_102274","LID_102276","LID_102277","LID_102280","LID_102281","LID_102282","LID_102283","LID_102284","LID_102285","LID_102286","LID_102288","LID_102289","LID_102291","LID_102292","LID_102294","LID_102296","LID_102298","LID_102299","LID_102302","LID_102303","LID_102305","LID_102306","LID_102308","LID_102312","LID_102314","LID_102729","LID_102730","LID_102731","LID_102745","LID_102761","LID_102762","LID_102777","LID_102778","LID_102793","LID_102794","LID_102795","LID_102809","LID_102810","LID_102913","LID_102934","LID_102942","LID_102950","LID_102951","LID_102958","LID_102966","LID_102975","LID_102983","LID_103006","LID_103009","LID_103022","LID_103033","LID_103039","LID_103041","LID_103050","LID_103056","LID_103061","LID_103063","LID_103065","LID_103066","LID_103071","LID_103073","LID_103076","LID_103081","LID_103082","LID_103086","LID_103089","LID_103090","LID_103092","LID_103095","LID_103096","LID_103102","LID_103105","LID_103109","LID_103113","LID_103130","LID_103142","LID_103265","LID_103272","LID_103277","LID_103281","LID_103291","LID_103293","LID_103299","LID_103310","LID_103313","LID_103321","LID_103330","LID_103350","LID_103357","LID_103362","LID_103372","LID_103379","LID_103381","LID_103385","LID_103392","LID_103400","LID_103402","LID_103403","LID_103404","LID_103405","LID_103406","LID_103412","LID_103415","LID_103416","LID_103420","LID_103432","LID_103437","LID_103439","LID_103442","LID_103444","LID_103447","LID_103449","LID_103451","LID_103453","LID_103454","LID_103455","LID_103456","LID_103458","LID_103459","LID_103460","LID_103462","LID_103464","LID_103467","LID_103468","LID_103471","LID_103472","LID_103473","LID_103474","LID_103475","LID_103477","LID_103479","LID_103483","LID_103485","LID_103486","LID_103489","LID_103490","LID_103493","LID_103494","LID_103511","LID_103514","LID_103515","LID_103518","LID_103524","LID_103562","LID_103571","LID_103579","LID_103581","LID_103582","LID_103597","LID_103599","LID_103606","LID_103627","LID_103629","LID_103632","LID_103655","LID_103665","LID_103670","LID_103674","LID_103675","LID_103684","LID_103692","LID_104099","LID_104101","LID_104103","LID_104105","LID_104106","LID_104111","LID_104114","LID_104115","LID_104123","LID_104125","LID_104128","LID_104143","LID_104179","LID_104181","LID_104182","LID_104183","LID_104184","LID_104196","LID_104218","LID_104219","LID_104220","LID_104223"
"ABC transporters",1.77846864634062,2.44764673826629,2.5724061364933,2.08390931475046,2.13369990788695,2.59612235906564,3.0108069252011,2.43558214125048,2.29537028108102,2.37359563235698,2.14798560237477,2.6031401389494,2.11146884072654,2.45990987413347,1.67607647374095,2.08123826215946,2.09228986156553,2.04764100334235,2.14056457519074,2.66542034056031,2.3887675912674,2.2840159324732,2.13151755179469,1.9923288057349,2.16456334944103,2.14253802018458,2.37700439716264,2.32859174404326,2.20087014619714,2.13777642444817,2.16352442774891,2.54511804261457,2.15283228842928,2.34659452239134,1.915813939252,1.98544375244873,2.29703289052415,2.19982076043124,2.1406881193366,2.02868132935889,2.19921158142097,2.33169980258943,2.77758765765739,2.03530167563679,2.13962809017016,2.66020861460223,1.88693824019239,2.49534919486339,2.227825521798,2.33424848529971,2.09805145565107,1.7147036227396,2.26611995241406,2.08222054159133,2.12862823035831,2.10012387132046,1.88210779386633,2.38234521289153,1.98515668576911,2.75209069319613,2.42789085567803,1.94564380479298,2.59775732921512,2.25172894934052,2.39332206695957,2.32458682066571,2.06325748823296,2.1860384170016,2.68795282520887,1.83062474616886,2.16790047242718,2.32082612213871,1.98980007642974,1.83656767980548,1.98894283918592,2.40920540058523,2.55613783943179,2.27632572887086,2.34191409182575,2.10973170301817,2.5464475157865,2.37889252304478,1.88650789770512,1.83525612012846,2.70784886974232,2.85507788249563,1.90852242640648,2.25631726185745,2.37367987346588,2.73112200566044,2.14090739387988,2.59224367407737,2.1322616868649,2.11823009410501,2.02432431019695,3.43276131843804,2.4754390691367,2.32306634278313,2.72392139250295,2.14944666949849,2.08116169124625,2.55224654859864,2.39624374266788,2.25376975741307,1.51707324116347,1.810960387196,2.08855705383255,2.05059984963742,2.25192958260519,2.26751887434215,2.43118171628466,2.08993542707759,1.93733100360887,2.47008804469928,2.36478318471166,2.24435696898821,2.2933454974894,2.78097476474695,2.0460623994533,2.53937550793512,2.0483449490875,1.93551506501624,2.14633692367844,2.0231504188162,2.9501504771059,2.10761280987129,1.90006032982472,2.45333339534242,2.16613172524601,1.93262116468275,1.9035859078602,2.1955274729211,1.92069834792408,2.39300958542694,2.29940275575872,2.06988502410222,2.14446651307843,2.23168202309811,2.24232906299229,2.08601329000328,2.15306913423809,2.27313792555839,2.3509538338415,2.32554364189259,2.63332939760193,2.20393971347256,2.30034077192621,2.15667387524167,2.25977450014662,1.8927963458913,1.99198671514906,1.89006999652385,2.18002598430434,2.23746053866982,1.82395377672941,2.02187722550459,2.25873707383363,2.09777102637274,1.83504339500989,2.26009800281748,2.16186496083675,1.85128291148405,2.07253000109343,2.55357229830663,1.99484935320441,1.98926120166366,2.23630051180974,2.13995503042753,2.1601732266275,1.96112857586621,2.42394066168528,2.21314341114899,2.06808479353343,2.07305292262735,2.22101175886228,2.02857736356073,2.08839518454627,1.67870395506348,1.86369250814204,2.16717559800547,2.39426662150046,1.89821840506894,2.63483804210436,2.34777161610256,2.26940467875789,2.09538037409392,2.00736838901575,2.10919906158336,1.93783383512437,2.15631802349859,2.37230025295424,2.52459676037929,1.89511875962921,2.45510829744398,2.0062435523697,1.99887256402167,1.87163630157705,2.52704947779303,2.09507630529101,2.04040739535268,2.25258349228924,2.29588277304357,2.07992713731009,2.04778638991924,2.0345775675379,2.25476258747045,1.88333969059909,2.10930721532598,2.19799971612939,1.9056476252614,2.00278645892615,2.18188536920511,1.98433476915296,2.24395986183317,2.10667619539175,2.31386780086635,2.14811515549585,1.96504661368982,2.67007627005861,2.34686499531425,2.49164115287822,2.27579553405924,2.38480817219644,2.07540362236592,2.84876378914251,2.24127971323401,2.20012057342611,2.38029899465636,2.2591254761407,2.11062291835691,2.00240161984836,2.57035228297016,2.46218970626048,2.80898558079212,2.36062594740417,2.00704831962242,2.13354447348649,2.06469720727706,2.19462878457339,2.81469171278316,2.21510876231995,1.97194775982762,2.36065293887277,2.05681984407595,2.13460228773363,2.13322315892184,1.88070835052689,2.2352520728031,1.81839669216655,2.15440201962357,2.37632845828706,2.09714919594616,2.60716305009973,2.05742076980848,2.51330004821161,2.14138907078177,2.08862482930993,2.2140957790593,2.03907875676067,1.93099884591786,2.36210834200785,2.60157912895471,2.66197905866084,1.91733161485991,2.20904032372837,2.71575730107702,2.09358857308007,2.26203405398016,2.16420241864226,2.21072485670343,2.02866661991568,2.26894205151174,2.55977945224379,2.06816653359969,2.16509840273373,2.03023245809594,2.16736022842922,2.16545041048803,2.29418116750039,2.60364999133212,2.37573230324945,2.35599756314199,2.19789894994035,1.88090411455753,2.20753670641059,2.16291477323608,1.96263464731807,2.22079172303026,2.48991248782027,2.26720424787081,2.47533955680002,1.95604996209435,2.14450837900666,2.2165126718445,2.44091979430247,2.40676129805436,2.31240902336232,2.01571553109976,2.39015608742116,2.19517535804423,1.95792255933752,2.34907601718286,2.75108278643308,2.33006381789011,2.88215807077115,2.26762927095144,1.96399566643874,2.47463011003032,2.02773246557835,2.15219503901526,2.06391067970204,2.64217750073254,2.02546794981082,2.02441779839932,2.16266194918377,2.18502407251217,2.2766799413684,2.07629312603057,2.36879570809986,2.2215234871882,2.15346829911099,2.15088115746015,2.31408181480373,2.29213938153643,2.04715241033777,1.97813430222778,2.03800855350597,2.14295309800635,1.68711281063019,2.32710158809045,2.26726657936483,2.05441651371041,2.23203281507269,1.74495596551341,2.18309220053082,2.08522421145216,2.29190169345367,2.16601160199913,1.96497697710892,2.19702235017401,2.11468407218603,2.17757971827094,2.07401811159042,2.22375470970687,2.37308977420811,2.17057154269761,2.0761880114046,2.04822636670522,1.94109983180932,2.3169062667348,2.09308008381296,2.1232077835046,2.15467200808686,2.10733124703007,2.9488809840347,2.68367611378147,2.14961809806279,2.25719401841651,1.91122106445812,2.16346972502726,2.35571004355339,2.23102798665727,2.19216288282451,1.98108626203306,2.16284985913121,2.1931668283018,2.32126573368474,2.10161472343716,2.35159110247016,2.15476196015438,1.96109114673608,1.99735698728927,2.25750679907223,2.08518145272948,1.84909956460092,2.02213155999869,2.43370496955274,1.88807694180199,2.09477302749823,2.01931679596837,2.0025305410902,2.24923464749484,2.06167335038681,2.40190468193343,1.78379199531284,2.08397832425232,1.87727081466023,2.20693011320887,1.9055611481059,2.0301004848638,2.1739318943613,2.04510765470542,1.9499035521565,2.46054028821492,2.1428241542982,2.10309090357161,2.37367326249083,2.42099012423444,3.08280411429213,1.89351607536437,2.29831415124986,1.9719595350594,2.24499280445044,2.41659171227937,2.49376923734487,1.78002076929148,2.42191170893229,2.04571139285307,2.09293084393848,2.30544099996057,1.7958125589349,2.23548182483224,2.61211309075853,2.08743083498252,2.39934831219532,2.31600688349379,1.91923782509829,2.23861189347372,2.18136107282082,2.22932425327497,2.02815454969078,2.28545296721664,2.2321793125325,1.90250871611717,2.31598674224308,2.54977092657878,2.37482731447521,1.78207400673998,2.01304809130248,2.12699439339395,2.30381715839438,2.10117853321232,1.97720842870353,2.31655476889578,2.20396393038106,2.44531125749388,2.32145313781635,2.29520851320176,2.06600598733093,2.727861884347,2.26820413314698,2.02972971422874,2.02494807490217,2.05289020430844,1.87374114154282,2.1711750351109,2.857943102882,2.18322065287706,2.05591172728776,2.39876123705357,2.16391109505403,2.03997022693702,2.36868903213009,2.33834110094494,2.57539780678922,2.03354895268237,2.43505790402111,2.16508057943636,2.08448878859437,2.37646580325503,2.33365895471258,2.29603602230474,2.13326511466379,1.97022347636655,1.99391351320474,2.17592186024799,1.85815636241545,3.19232794278933,2.17386971735212,1.86255828673999,2.84884706632026,2.51788656204805,1.93935778976513,2.13228994602445,1.91403580336759,2.39812056140494,2.53201678595683,1.9961031968117,1.93284545151193,2.00869318592934,2.42882846657052,2.68351700915062,2.04821680364624,2.19558307637296,1.91532834843868,1.69089407694718,2.02782185028908,1.75853169075555,1.78729631216096,1.85445970138657,1.76439743284035,1.75114755973744,1.96885995749833,1.92224067491466,1.92505137598057,2.17003444639898,2.30175966151256,2.11961166034462,2.11635900835884,1.84027262108126,2.03741050942436,1.92072300621761,2.06636983472583,2.54591232564384,2.04097118529904,2.36864026771831,1.9516724698797,2.399134190401,2.59354160658295,2.95402055728958,3.04883128039899,2.22275865696532,1.64913792642851,2.11495494337992,2.26218212481869,3.17452354883421,2.09116882421054,2.81895759900864,2.69696524568151,1.97490885150133,2.10657875258879,2.45697290139339,2.42938985810753,2.01251533647587,2.21491580831183
"Adipocytokine signaling pathway",0.129665566733581,0.107350154666425,0.0841877907797555,0.0994674998656255,0.118453403090853,0.0688774482707318,0.0399709477271967,0.106664844299908,0.117928972549335,0.111190745835013,0.123619581286043,0.0873555735272808,0.122202964683082,0.118449819957101,0.112481808694225,0.116554676547827,0.102221010410654,0.123783158236422,0.100194295958295,0.132964809662636,0.0980752027602713,0.100534164237313,0.0985481321176826,0.126971529633411,0.112094096874777,0.103413860661206,0.106781555704258,0.107313238709753,0.114825722867183,0.116452329854031,0.11720196801615,0.0810844074669859,0.116789288735058,0.126762364637848,0.133090409977486,0.119192657492282,0.128560488329105,0.106463950272833,0.11072147220711,0.121741609102231,0.1333198026286,0.108700524726958,0.0612428056380545,0.114596905690944,0.10256523175525,0.0795200355213167,0.123161070989635,0.0909118611678899,0.0967901922020512,0.0974664788052422,0.112927888776403,0.128509879711398,0.108703520108395,0.101967678989871,0.120575300411822,0.0986701400234791,0.126276700149673,0.119134804414087,0.131472894558996,0.0715905036533476,0.108710840198685,0.1147783094359,0.0898760306672079,0.11139043444796,0.0939774938644797,0.117567313746991,0.114627884545306,0.10153027409617,0.0791338551978495,0.129874314905499,0.108973145794526,0.107954626853605,0.127634034726669,0.143917875427181,0.121898406187666,0.0901219792950355,0.0924382612831791,0.109272922406775,0.121161481415346,0.108300648979041,0.0871361700859445,0.115224061287599,0.11822448592537,0.125121926685932,0.0694112285755784,0.0718247959718676,0.124423355870134,0.106391379772365,0.0988790259485527,0.0678829123165187,0.125335046193124,0.0716911128382218,0.126137017994154,0.118992561330697,0.12492403202846,0.0347362129564242,0.112429269795379,0.101629752624932,0.0769413935470676,0.119564027019263,0.120089714136029,0.061540622175697,0.102697720366775,0.105140463757663,0.140794986033518,0.122157226059611,0.111212295916806,0.123909981382738,0.107117497757909,0.107177671652457,0.102936803144911,0.123315048689942,0.122037675077376,0.0825160134265838,0.119986325908949,0.0993921548192693,0.107989388671461,0.0668562062442786,0.118102633455092,0.0984245801426899,0.10971419864942,0.12761907726101,0.118012532044683,0.118931987974075,0.0668844802963496,0.107846529058338,0.120192038719842,0.0649993556469168,0.119505762759685,0.12745809648096,0.119405031939831,0.126219815603454,0.134675515169717,0.111147288455653,0.128869782300719,0.120518147682342,0.129116919082317,0.106788239602649,0.125226871580943,0.122791246012473,0.0970573204817753,0.0994420974927046,0.101220891514599,0.125664185883233,0.0695828351216563,0.119861013820224,0.0724966174176979,0.101700439996489,0.111424516651327,0.119433341340682,0.116315485502093,0.119649404767644,0.0998295635395253,0.108396948829373,0.130178274464581,0.115174113184493,0.09704717738675,0.118518823607887,0.126701485641854,0.115780777226446,0.114265144948009,0.120960141663206,0.119525352860393,0.0706314723076465,0.119185034513679,0.114787402129773,0.105650445953605,0.107878165171948,0.120927037496931,0.12457800202566,0.128013805307112,0.116946204931992,0.114512590572166,0.140053673738039,0.110160052961464,0.142794998809534,0.118409688399733,0.140322729573023,0.122217441828839,0.111349516407077,0.111610602866236,0.123714252731325,0.101447025720497,0.105046835584429,0.100817653203271,0.123592389158124,0.122306859242508,0.116162403452092,0.119866631057155,0.11525873478392,0.0977902240999688,0.0904655021713863,0.121193231000658,0.0992168387680159,0.121560780253487,0.11819645182326,0.126199618426035,0.0944673485089513,0.109310273547569,0.104653325763642,0.106508462273911,0.104038493601188,0.118723663299538,0.110293680642776,0.117211982765378,0.103197938691993,0.116565095180512,0.114893383260791,0.124851846191744,0.126131718625307,0.122242055795749,0.108192949773422,0.111316748328165,0.103751752616738,0.11724061714922,0.128697547405161,0.0988715364962123,0.112001622225675,0.0996646514546595,0.11011830268739,0.0921763407064382,0.114912641885725,0.0994809591888774,0.123776675059886,0.0698184985584465,0.108081676516318,0.113715880514841,0.116412364977374,0.107842068618577,0.112037170505157,0.12009389710809,0.0862037364873045,0.0851781144132299,0.0588284988500256,0.102201123412676,0.114252849610923,0.114197515577886,0.114397808867179,0.111440697073503,0.0763259387015317,0.112685537461945,0.122827410120659,0.105819446326461,0.122804761063833,0.117277948264756,0.112547301371666,0.116266546322703,0.11813962922147,0.113001410974438,0.108127260787197,0.0934499816112297,0.111654833304534,0.0660596760221153,0.140162192026625,0.0903297299823046,0.114640960381323,0.109059186229857,0.108854809982884,0.109376240704877,0.115700570446525,0.12896864398238,0.0866703885366323,0.0956091766372125,0.119032611294928,0.109993218125089,0.0904157466803783,0.118137719138293,0.103775451617638,0.110994726820465,0.11669376758358,0.105949086471555,0.123791912893322,0.104929489227288,0.122574575019005,0.117528262500486,0.113468476189591,0.119267541709802,0.119304627721507,0.100077415390793,0.110795220380303,0.130276024329476,0.0982806504084668,0.0621640255923561,0.124028331046303,0.107642443585907,0.114139407433802,0.117994062382961,0.106245236933258,0.0987647993653047,0.105296987827868,0.0917989657866011,0.124658377941392,0.11107036311229,0.110445066491563,0.107309557047888,0.103147474147106,0.116766376708956,0.119742238077355,0.110741049454066,0.1238870541048,0.126084155890029,0.0550060257736636,0.0504177633331552,0.10065381153033,0.0826581987773754,0.107784519828665,0.122095237200942,0.0875396557435092,0.11694336216225,0.102292345696657,0.115434110856967,0.0732105272885315,0.118539328940467,0.119090605319828,0.099228819712336,0.106426246227784,0.121336723359306,0.126566688605706,0.0826727540390876,0.112207513544557,0.113041802090132,0.11699971207886,0.103736409726152,0.113922349762844,0.111429819025758,0.114732143951414,0.121941889987372,0.109114384052798,0.1395814099662,0.0986665140488554,0.0916813997624005,0.114417661291019,0.104605102360832,0.122543966481519,0.115165826270096,0.121233909431437,0.112465806289709,0.112266142192536,0.120616114495903,0.11110472795961,0.116966236404051,0.111641728180879,0.113601950360898,0.0923303695769879,0.108188792627869,0.126898334381854,0.107198656180576,0.124491034022107,0.131926024105939,0.132148307562621,0.112189780465905,0.122972527131765,0.116243256830917,0.116580879674891,0.0589167908083914,0.093328732830061,0.103539404978304,0.106299245242602,0.115240234373993,0.101999509783453,0.0992645219583724,0.112316389717995,0.11103970883286,0.126972963692489,0.121976958885815,0.105861469545253,0.113169738701834,0.125915046681132,0.112051197888316,0.115955290159898,0.132975135240395,0.129965733425755,0.107731681012432,0.123528802435826,0.115533570082,0.133145120610033,0.127059448846537,0.115107508421059,0.0958640009006558,0.133427515562621,0.120131070052331,0.110797675405425,0.107905601159159,0.106283828914264,0.117186892910401,0.11018215098352,0.117851630033621,0.109716242734173,0.116428554109415,0.120337212101959,0.111998651924864,0.109926310874516,0.0930190252441992,0.10617893071382,0.115841877341973,0.107813344838607,0.109724300407868,0.0824356434763633,0.0518716005920618,0.112590160574279,0.0926021954748833,0.111514685308024,0.105861069742154,0.0926143396403169,0.0861712155616663,0.110321666349063,0.104301030306673,0.117315644019246,0.109493541629421,0.101727663890904,0.109922644053554,0.102533638680533,0.0855730910560767,0.110052835500023,0.0764619197499948,0.095584644372411,0.111693313414863,0.0997223641950441,0.11384683674445,0.115819020929864,0.118968639720674,0.109292634308719,0.108432485928347,0.122130943884547,0.0992836065004321,0.0628164065281976,0.100269565203007,0.121696276315773,0.114873478111458,0.0982346778963929,0.107553890271217,0.11693596544642,0.105217741256432,0.0993975750540986,0.108708807381539,0.0698028673043654,0.0973194470050246,0.111115906531483,0.118974889891323,0.0706336809378283,0.110249579213826,0.114424656865184,0.118329109960942,0.111378932787845,0.128912738547491,0.110406325319182,0.0454611303314653,0.116085173727389,0.113012753495798,0.10562620806601,0.118812850247339,0.12240504047359,0.0954160981623294,0.103170369354215,0.072930947738567,0.115235579484176,0.084347334037929,0.123355058021338,0.105780204622001,0.103865329794356,0.0963342555117453,0.109252776077203,0.12176050183221,0.115970213110474,0.10815235164074,0.105068025416771,0.11823257969971,0.0467586437226905,0.117469586784523,0.116950906524726,0.0334051226940919,0.0900660649603958,0.118663897075767,0.111131040241996,0.114962516441185,0.0973912839034818,0.0758602558380567,0.119238435822805,0.133317289705023,0.117105472637207,0.10452368788653,0.0789674659408249,0.113941896674599,0.108385176797066,0.122400750265854,0.0976710218826251,0.119903783214312,0.126567669757913,0.115204933861854,0.113919446329475,0.122397654220973,0.11202956010728,0.118953351862373,0.115667963966969,0.116380591276473,0.119358352215864,0.0977989034091883,0.103808151286441,0.110520846352206,0.115485323269035,0.116251283772414,0.114325555338163,0.111915610281361,0.0911482726480136,0.126519558924702,0.0970767031606404,0.111577436301547,0.100252934802864,0.0976602229182441,0.0498482817779225,0.0418606118463681,0.0912371303039701,0.146750857739025,0.113708342307416,0.0922940234906494,0.0568807435973266,0.115251300633655,0.0532598891289769,0.0419622972264316,0.113397978681596,0.116033438799377,0.10185061843797,0.0916894592492278,0.113804543005334,0.113430838889147
