"","MeanRandom","X.Intercept.","ObservedPair1","Sex1Male","s.AgeMonth1.","s.Ind1.","s.Ind2.","p..Intercept.","p.ObservedPair","p.SexM","p.s.AgeMonth","p.s.Ind1","p.s.Ind2","dev.expl","NbDyads","Type"
"jd3313","0.767877941176471","0.77809001778265","-0.000791162265656171","-0.00570597970295029","1.89135384777626","12.7242129297724","0.000148662795426957","1.70152996109674e-121","0.963232026912329","0.81100768314824","0","3.17572257340082e-05","0.983415413645074","44.7702993628068","136","BC"
"jd4313","0.664707611549383","0.683308417703137","0.005032181929646","-0.018923696834954","2.54741586284511","15.2182303955856","0.000103830299886255","4.76696742698419e-120","0.724799067507518","0.376487826512954","0","0","0.959798406452379","55.2184120962842","136","UU"
"jd5313","0.0784797143754647","0.0805283499230981","0.00097406628456873","-0.00210348530390543","2.3022173605512","16.2200203281655","0.000917303210259941","4.36590303946782e-84","0.689004620915971","0.574896587493326","0","1.44003660618175e-05","0.305133784367422","36.2283407358241","136","WU"
"jd1314","248.316176470588","232.382510568045","2.6317692097834","26.1096123656491","2.46196214541152","11.740739869018","0.00226765386175762","6.9382140840052e-44","0.846639561985786","0.157865969644987","0","4.86741746157371e-05","0.693581565274194","50.9910539147332","136","NumberSharedASV"
"jd2314","46.646269349417","46.7705044456418","0.885079628151189","-1.29313122936751","1.0001342722608","11.8867082886997","0.00160832466794531","4.5031828068485e-80","0.594000758188514","0.565284687080866","0","2.6529968916611e-05","0.611271591595842","31.392379666299","136","PropSharedASV"
"jd3314","0.774156985294118","0.781608638511385","-0.00707019215603306","0.0012524658177935","2.47481060211934","14.6093973475729","0.000128301798839253","1.31593884690992e-119","0.672086799683774","0.959287284023793","0","3.33124434659382e-06","0.746804490354842","46.2976894374611","136","BC"
"jd4314","0.670272398694567","0.688365998707432","-0.000532599088952952","-0.0194943444687632","2.94264389405697","15.4822124439116","0.000102528269862096","3.77607393112114e-120","0.970190826520486","0.365252302366771","0","0","0.868566798976774","55.1135230688489","136","UU"
"jd5314","0.0802353815914062","0.0819554556566178","-0.000781411381098443","-0.00171809564234068","2.61801047664303","13.88763310338","0.00385861771053832","1.37661183876237e-84","0.764961385241764","0.647963266802436","0","0.00026408254030641","0.135479930647329","32.2191237265767","136","WU"
"jd1315","245.404411764706","231.110992567462","5.54365575900484","20.5001966423966","2.62018500908441","10.6349194902475","0.00230390802214876","2.47816224318782e-45","0.68194648490976","0.250579635635596","0","0.00014002264748525","0.880961481675808","49.5140883067076","136","NumberSharedASV"
"jd2315","46.3141358823006","46.6132796760835","1.21721023771737","-1.88136426560564","1.39747228367966","8.45351419749076","0.00188170142366818","1.90925905910651e-85","0.466846595231883","0.365350065868335","0","0.000936383684783548","0.708068858527604","26.0546520241525","136","PropSharedASV"
