"","MeanRandom","X.Intercept.","ObservedPair1","Sex1Male","s.AgeMonth1.","s.Ind1.","s.Ind2.","p..Intercept.","p.ObservedPair","p.SexM","p.s.AgeMonth","p.s.Ind1","p.s.Ind2","dev.expl","NbDyads","Type"
"jd3949","0.584447263681592","0.595072964022705","-0.0389529705731048","-0.0221922747234514","1.00000202429707","1.63072475888974","0.000174860001818503","3.27446193176939e-169","0.00564505039400221","0.13241388361055","0.384050359988103","0.0628252374646936","0.648302683925288","3.92817691633597","201","BC"
"jd4949","0.506972339292658","0.51611659537841","-0.0220729660404996","-0.0193472050823939","1.00004228314318","0.00143470477861071","0.0004423823139018","3.24809960007868e-204","0.0263659209797967","0.054193635774828","0.348757874238135","0.117132704750078","0.620340177693573","2.49969426485103","201","UU"
"jd5949","0.067564871882813","0.0687910006036058","-0.00500122840490606","-0.00259428302980028","1.00012630356099","0.000629826511633529","0.00256113885564545","7.4194524491464e-144","0.0119715079785252","0.19631533929853","0.516461547460546","0.226845069348329","0.107631600939149","2.15525996103249","201","WU"
"jd1950","405.059701492537","398.019457961157","7.40795314483215","14.8956050671959","1.00004550292975","0.000779537830706336","0.000587601655476289","6.27360672672632e-178","0.414246405634039","0.105120979731969","0.143899052491757","0.977948751666138","0.751283534854867","1.54403097347989","201","NumberSharedASV"
"jd2950","60.5462069996006","60.8549509263172","0.717286489329615","-0.653302866778424","1.50205633020826","0.00165359312760849","0.00212773452725213","1.69318229545599e-195","0.561225779452243","0.601216435594478","0.246061254848793","0.252167182751493","0.314656807299898","1.01644512397459","201","PropSharedASV"
"jd3950","0.557614676616915","0.560311211615628","-0.0121204040578897","-0.00569355544430097","1.00001096638192","2.44400759495305","0.000670662210088748","3.9531741805593e-170","0.34879750972551","0.681452456373128","0.064937142399463","0.0454136680601632","0.420859543831287","3.03923878226748","201","BC"
"jd4950","0.496018617938179","0.500331557169517","-0.0111192647517661","-0.00912513645026672","1.0000122768627","0.000347229859137355","0.000546304844776707","5.40975300801042e-216","0.212628273496544","0.311891479297061","0.054291820602799","0.517074795045689","0.594813955791034","1.72273892120863","201","UU"
"jd5950","0.0650275046063286","0.0658026168347478","-0.00246393993048736","-0.00164038513011826","1.00001197607521","3.22263047058567","0.00139433870101411","3.82087619712087e-132","0.209459841896592","0.444637536684922","0.146783415268491","0.032641606158059","0.551198065571374","3.63926046529485","201","WU"
"jd1951","391.199004975124","385.440259739531","21.2677838427655","12.1861706800272","1.00029155634395","0.00437041705454881","0.00579082760595686","9.16919061371031e-154","0.0404864245865902","0.245162330826956","0.389141407953494","0.258491644915164","0.269126974585822","1.65144543340201","201","NumberSharedASV"
"jd2951","58.0416701583898","58.5585048916589","3.22181561369931","-1.0934530601634","1.00012595854449","0.0010395842743669","0.00150444261661596","1.1078523542102e-172","0.020157948342738","0.434400373134728","0.492980740563187","0.360999607905693","0.391782172794815","1.5819700637681","201","PropSharedASV"
"jd3951","0.586877860696517","0.593550371931148","-0.0413835818775246","-0.0143057085357145","1.00013287353811","5.0731408102958","8.78329007520149e-06","6.08008172727701e-159","0.00354931592723896","0.37751773480838","0.191944815170071","0.010300123763759","0.320489432339682","6.73017822808228","201","BC"
"jd4951","0.511930087331115","0.516390251585981","-0.0270306366496866","-0.00943691024643965","1.00003422858224","0.000424322248255553","0.000925283953770489","7.78411275843884e-199","0.00872701656139398","0.363683234591459","0.191110029086548","0.166798003236018","0.1218225679796","2.42476197331676","201","UU"
"jd5951","0.0674690797239066","0.0683738019337473","-0.0049054797299715","-0.00194601474008037","1.00004213956521","3.50590021133924","0.00146820516302446","2.28227216940836e-135","0.0135909717457625","0.372588277224595","0.247426144431797","0.0253920492995637","0.491218128752941","4.76080900719644","201","WU"
"jd1952","393.910447761194","388.852743463109","18.5570234556093","10.7010270821375","1.00004758422252","0.00171235244946753","0.002708549759262","1.28332154430829e-166","0.0528140166361623","0.269005904745499","0.149689437640815","0.551945080536185","0.0981249661548844","1.87964488974223","201","NumberSharedASV"
"jd2952","58.7607226879899","59.2342118318655","2.50275352214715","-1.00186730209334","1.18953942637526","0.00060641823519489","0.00679448733931128","8.14961571191489e-184","0.0543187801553512","0.445712007386156","0.305140770731515","0.813224362617422","0.131331510076369","1.51214841244447","201","PropSharedASV"
"jd3952","0.574714179104478","0.576091315380377","-0.0292198379627291","-0.00291306901793497","1.00004633294914","9.22675744033133e-05","0.00250070127754139","1.7998312081564e-171","0.0335292439711518","0.833636467880828","0.197347082746278","0.253940545071344","0.0766485159394594","1.57851745090321","201","BC"
"jd4952","0.504223405998857","0.50529573010868","-0.0193240525146577","-0.00226880834884023","1.00001322851323","0.00031029747106284","6.53521077792914e-05","6.26000049747692e-207","0.0432139165329384","0.814063514777407","0.153705932552272","0.680887995011227","0.188514128855856","1.57121052231035","201","UU"
"jd5952","0.0657464362965922","0.0670182721260138","-0.00318282696518831","-0.00267888584143653","1.00005808569907","1.14570317386791","0.00204675982453615","1.28108215086443e-144","0.092181011526088","0.172407091232764","0.185133627953185","0.0713726360139511","0.416390161152473","2.60027686813127","201","WU"
"jd1953","404.626865671642","397.99906852281","7.84020793717914","14.0220814889228","1.00068135457522","0.0869031508850498","0.00430674764135907","7.67054170581048e-169","0.415564660610169","0.15130345485501","0.0373968582300297","0.102220687836645","0.15859195628669","2.06297898170325","201","NumberSharedASV"
"jd2953","60.2431259706798","60.5444298354261","1.0202995623965","-0.627447057545547","1.00010771496156","3.17792971926941","0.00608754574329582","1.50656832816961e-181","0.424736349925825","0.653134066827407","0.0442560847652933","0.0333397744743321","0.188646073233994","3.62451749298596","201","PropSharedASV"
"jd3953","0.568529850746269","0.57614892039331","-0.0230354267021351","-0.0160813226749981","1.00004042675736","6.32112859143936","0.000782355591175498","1.88329076828578e-163","0.0762904678403022","0.296742239308978","0.0737542330892228","0.00484817952114724","0.337489062052002","7.27796248971849","201","BC"
"jd4953","0.500623437417816","0.505288712567775","-0.0157240018197403","-0.0098527695887112","1.0000111501504","0.281055813643193","0.000895026506250768","3.68780339085162e-205","0.101975800436354","0.313813096448391","0.036759592656899","0.0950214676347632","0.276965812874838","2.37935548197021","201","UU"
"jd5953","0.0664647797088197","0.068150657301622","-0.00390110302427719","-0.00359252350203639","2.95648881516161","4.26119727225302","0.00303194524725377","1.02900051679102e-142","0.0342991172492929","0.0833298367291889","0.0155667914254872","0.0172631420218889","0.110128516927136","8.984169269591","201","WU"
"jd1954","388.855721393035","384.385027573005","23.6118689712962","9.45909932518092","1.00043302681057","0.000651167403716968","0.00200475808668015","2.06972151801762e-166","0.0129484807762332","0.323547342048932","0.0425739753125175","0.524949425417567","0.369263567267297","2.93769789454227","201","NumberSharedASV"
"jd2954","57.9835089084564","58.7331827812451","3.27994892177754","-1.58611393702184","1.00057974711715","0.00331495381710433","0.00399947856880285","1.74215336426645e-185","0.0102944182817913","0.218653753347861","0.037216142081945","0.227319059416075","0.23633601924697","2.91025877443962","201","PropSharedASV"
"jd3954","0.583964676616915","0.588204866294227","-0.0384702615339721","-0.00924355805908751","1.00003070741409","5.5310087043024","0.00142643951432216","3.98110421334501e-165","0.00398113049949714","0.549528980903724","0.189333868247589","0.010502098467991","0.167971346564024","6.95983591222025","201","BC"
"jd4954","0.507887055333475","0.510523316641024","-0.022987639918116","-0.00557778231591949","1.0000127810365","0.000239851517190675","0.000640021891972876","1.40444931050755e-209","0.0156009980750551","0.560623745745331","0.0675833558337114","0.316674246754404","0.29574273643154","2.44728292482698","201","UU"
