"","MeanRandom","X.Intercept.","ObservedPair1","Sex1Male","s.AgeMonth1.","s.Ind1.","s.Ind2.","p..Intercept.","p.ObservedPair","p.SexM","p.s.AgeMonth","p.s.Ind1","p.s.Ind2","dev.expl","NbDyads","Type"
"jd510","0.0709670377639815","0.0721938443994868","-0.00275306088922717","-0.00278807008357092","5.05744960348632","0.0107195670999076","1.34576859618414","3.35537538634324e-299","0.0522651407767968","0.055748366821804","0","0.0796245068840895","0.0418758727547458","20.2733594330957","398","WU"
"jd111","340.020100502513","331.344694221374","14.9020849904148","19.4505601070542","5.4350276971047","10.0813505623185","0.00701862126177993","9.94243474444315e-247","0.0373323054692872","0.0227439298418755","0","0.00116486336558475","0.639187571505879","48.2428070639948","398","NumberSharedASV"
"jd211","53.8533561806453","54.0967409308837","2.56460663838717","-0.543568028731672","3.84019152663414","4.77470489196579","0.0145727477508579","4.94065645841247e-323","0.006495358017259","0.597353705435339","0","0.0145602859932054","0.0688497467067671","26.9582572925046","398","PropSharedASV"
"jd311","0.655992587939699","0.6607352815919","-0.0285117074888384","-0.0108320133325198","4.39984996018784","3.40593305511978","0.00186149553579407","0","0.00398135553098886","0.306648605103645","0","0.022207773218307","0.166327063527087","42.1334246977466","398","BC"
"jd411","0.567669768394452","0.572451627660721","-0.0146606707366172","-0.0116444614037087","5.69044491383746","14.7652548727828","0.00132773691758226","0","0.0445003140058275","0.217483994018309","0","4.4732942262371e-05","0.251270289890487","53.0050816601925","398","UU"
"jd511","0.0727062563593516","0.0744454941583042","-0.00447821427184883","-0.0040162695681666","4.44583478091299","0.00650166451239076","1.20478248392059","8.51969977472926e-305","0.00185978723128185","0.00652762868768621","0","0.0715725625094141","0.0456541007637086","21.701706994884","398","WU"
"jd112","337.331658291457","328.933356531353","17.5897292633646","19.5432649896775","5.6569992781065","0.00718497827666116","0.0188359655197696","1.35909028187397e-267","0.0161896938655441","0.00897260098397887","0","0.153858269921494","0.164226855787996","45.282946024205","398","NumberSharedASV"
"jd212","53.4522141995362","53.5999932856912","2.96351464546348","-0.377686148573038","4.22602705876294","0.0102808809614915","0.994235059934254","0","0.00151589175869182","0.692715875448783","0","0.132404950554613","0.0502296449491662","24.7854105596994","398","PropSharedASV"
"jd312","0.665041834170854","0.668507524884458","-0.0375607952334769","-0.00806620105200097","4.7595145418016","0.000432845708022714","0.00132137020501783","0","0.000140645841468023","0.421415295193307","0","0.142107726191642","0.27424564931839","40.9848157436539","398","BC"
"jd412","0.571746900492337","0.576193190537073","-0.0187376584148366","-0.00977639423871667","5.93370558542216","8.37721608187894","0.00165436198532791","0","0.00993937294480619","0.245465959971894","0","0.00250479261580239","0.169451673673846","52.177618930735","398","UU"
