"","MeanRandom","X.Intercept.","ObservedPair1","Sex1Male","s.AgeMonth1.","s.Ind1.","s.Ind2.","p..Intercept.","p.ObservedPair","p.SexM","p.s.AgeMonth","p.s.Ind1","p.s.Ind2","dev.expl","NbDyads","Type"
"jd32","0.647569974874372","0.65568594056147","-0.0200890292959641","-0.0173904003482879","4.68272350732486","8.37965402446013","0.000723456780384883","0","0.0355756002872442","0.116259189039519","0","0.00244317676368233","0.678363381737335","44.293953304752","398","BC"
"jd42","0.559397098594114","0.56726615278827","-0.00638796031525404","-0.0169842706291982","5.99080594736393","17.8559683733675","0.00146680998396401","0","0.371558425737249","0.0838656320502008","0","2.08493803177667e-06","0.426032295223329","54.4421472400478","398","UU"
"jd52","0.0713864657732687","0.0731016244285722","-0.00315991857161146","-0.0039917973830974","4.63777442124966","0.00203092938170548","0.0076924149173914","1.33281126951747e-298","0.0297315022047809","0.00722415276951365","0","0.177555758865656","0.136325683687805","20.7233960679246","398","WU"
"jd13","342.766331658291","335.40434335929","12.1552209487636","16.5002199426166","5.53534775016989","5.37679324645285","0.01145985922649","4.28896463337852e-256","0.0991023527709734","0.0430329505292412","0","0.0109452352589905","0.413066179547857","45.7678884884522","398","NumberSharedASV"
"jd23","54.3436609212955","54.7410793875688","2.0742497587857","-0.947647907271874","3.64247387194835","7.7889483017605","0.00415899391604122","3.36384160193244e-316","0.0279676786698225","0.380799001850342","0","0.00357215373118869","0.402391225882872","25.5611560677679","398","PropSharedASV"
"jd33","0.649754899497487","0.653563651757748","-0.0222739300803263","-0.00727781241296633","4.55642967052405","7.68401237484864","0.000791236006396583","0","0.023901320550091","0.51896666144387","0","0.00287528537433901","0.352305466807727","42.4912760874516","398","BC"
"jd43","0.56666434727192","0.570071960104583","-0.0136551677488906","-0.0068760382462665","5.93932718969744","13.6928332400361","0.0016908206529676","0","0.0650396570008179","0.464199967508471","0","7.07793398532219e-05","0.41521860858569","51.9393195947452","398","UU"
"jd53","0.0710577490298722","0.0723311898747947","-0.00283109530944177","-0.00296398217917683","4.29604145292281","0.00460409053125989","0.0134277706066352","1.05812024957585e-291","0.0547837211555065","0.048971048522697","0","0.0742948806385479","0.0877819289338572","19.7272746619242","398","WU"
"jd14","341.208542713568","335.961553025128","13.7132281009638","12.2107573121932","5.55453047121419","0.00742335357291041","0.0149627907980657","4.76085555878003e-275","0.05906240583236","0.0999244149144185","0","0.0906861943671192","0.072803683860872","44.356825826507","398","NumberSharedASV"
"jd24","54.3224371117397","54.8790758602064","2.09548881790378","-1.29552536059588","3.51061826481186","0.00590556872438968","0.00214144681461809","0","0.0275552824588747","0.181540364754033","0","0.310883089880473","0.43713775439418","22.1151400679618","398","PropSharedASV"
"jd34","0.64383040201005","0.647532909877647","-0.0163493586050348","-0.0086173076291597","4.60159947430033","0.000786571725583811","0.00168181326157824","0","0.0978950528279465","0.392702550727476","0","0.0878615985605877","0.165661539152019","40.040042686954","398","BC"
"jd44","0.56051530976691","0.564512268804304","-0.00750616457482769","-0.00909564768769173","5.93030932451326","7.75072947943861","0.00146950465799322","0","0.301867630306704","0.275976999484025","0","0.00397006509184272","0.21178666830881","51.927062855257","398","UU"
"jd54","0.0702822641400885","0.0718135760424267","-0.00203375678058514","-0.00356846367600541","4.36158282736324","0.00926693379798511","1.08128523532626","1.43259243327111e-284","0.172461611735792","0.0195378478507424","0","0.121255612782709","0.0443415595559262","18.2428710133894","398","WU"
"jd15","345.904522613065","340.32797127983","9.01775003285169","12.7168607948968","5.71235839922303","3.02893434324453","0.0355310771608772","2.30845202990508e-273","0.209189022625421","0.0972851906728791","0","0.0260972886669143","0.0763443281518423","46.7190617512517","398","NumberSharedASV"
"jd25","54.8674573933592","55.5462389939893","1.55046333708596","-1.56581827175538","3.96522548536452","4.24176116350549","0.0186159624097613","0","0.0932883470736454","0.118507099618133","0","0.0168635154074299","0.0738971015838376","26.0035478865503","398","PropSharedASV"
"jd35","0.645281281407035","0.648638764889825","-0.0178003772365178","-0.00563903320177034","4.75837069822841","10.1391984245402","0.00226430473860375","0","0.0673493004547947","0.626887416560445","0","0.000901331490618329","0.127632775594198","43.3471654216732","398","BC"
"jd45","0.560897481238117","0.564274323882443","-0.00788843039002685","-0.00785016512526227","5.97493018325691","16.3681191240176","0.00406228528143573","0","0.275140203629269","0.415752302469525","0","8.74917378035356e-06","0.0725912210063859","53.26139295747","398","UU"
"jd55","0.0712522523822062","0.0725918835717548","-0.00302575029715242","-0.00314773853646933","4.86243046611994","1.92697274143397","0.00139061521614911","3.45963163824992e-288","0.039560172080236","0.0413928186966653","0","0.0361185455146906","0.26177067626264","20.4875871095024","398","WU"
"jd16","344.630653266332","338.570153976122","10.2913798767722","14.096473406916","5.47478939280255","0.00761581906277883","0.0394597794794711","1.68073565701932e-284","0.145459205259941","0.0511672183405314","0","0.0804944408578587","0.0709967545891662","48.5119294953449","398","NumberSharedASV"
