"","MeanRandom","X.Intercept.","ObservedPair1","Sex1Male","s.AgeMonth1.","s.Ind1.","s.Ind2.","p..Intercept.","p.ObservedPair","p.SexM","p.s.AgeMonth","p.s.Ind1","p.s.Ind2","dev.expl","NbDyads","Type"
"jd1","400.358208955224","391.409627767583","12.1094744890363","18.933218012318","1.00015603437967","0.00192866608870893","0.00256424896651503","4.33962881906925e-170","0.198117139585128","0.0470646207743972","0.828312994415765","0.60828126770817","0.365695045688228","1.4594988646188","201","NumberSharedASV"
"jd2","59.3502221184234","59.4178355951866","1.91333471682711","-0.143207706693883","1.5642459151571","0.00114198080424614","0.0043117139752895","1.67626820412989e-196","0.110551503119523","0.905962661044372","0.614042631459942","0.382775070059438","0.152770561654039","1.1471403171747","201","PropSharedASV"
"jd3","0.573297263681592","0.580328192369909","-0.0277434419832033","-0.0144803730964773","1.00001960831305","0.00112874393394903","1.18171302814482","1.57648076002264e-176","0.0366766103416287","0.28289121840722","0.185845310378371","0.122240159886189","0.0629091417454333","2.7630772756667","201","BC"
"jd4","0.503833713739918","0.508906439999632","-0.0189343909644569","-0.0107326401005887","1.00000952315215","0.0003529095827115","0.000817369554616021","2.74694050783536e-220","0.032372677663017","0.229702552384497","0.181247638272085","0.514031350849144","0.245838630127847","2.06427966749914","201","UU"
"jd5","0.0640468628231828","0.0653215732979314","-0.00148333920175162","-0.0026821645683678","1.8278089794784","2.92363987105319","0.00361827954447226","4.60811045257247e-146","0.400692790045469","0.162511602622761","0.245351367305639","0.0332371735447785","0.159140957623403","4.13961958889372","201","WU"
"jd11","399.562189054726","391.999801987286","12.9056193821246","16.0006789160039","1.20789814304633","0.00589329846570828","0.00243688410525615","1.11952070569187e-170","0.169009151862196","0.0922540449471302","0.155150485260754","0.214070770932424","0.454232621419952","2.18886009014883","201","NumberSharedASV"
"jd21","59.3075915234422","59.5535970369362","1.95594524336702","-0.52041048866459","1.00010658278779","0.00926601538401724","0.00129901042230105","3.02279433432681e-193","0.111467327972769","0.675160187865777","0.0862327766072659","0.18310725459315","0.21055453522015","1.37811370567027","201","PropSharedASV"
"jd31","0.583191542288557","0.589949415931608","-0.037697299886682","-0.0146896025054821","1.55497258048779","2.94620854886426","0.00118647621704096","3.12450413211647e-171","0.00504713979993394","0.312822995814936","0.0364525845914121","0.0348680709316345","0.102343440670968","6.39871913344899","201","BC"
"jd41","0.506594347719072","0.512593588486895","-0.0216950130097909","-0.0126930842556619","1.00004743409376","0.00030122022230265","0.000562343524618227","3.79936134818326e-216","0.0177940995903891","0.169565227609117","0.00509293908887759","0.584024085288134","0.262245746810867","4.05513775301763","201","UU"
"jd51","0.0666582088583126","0.0678855204314838","-0.00409460413471166","-0.00263533586509949","2.31606648075071","3.1547465213801","0.000170189921761303","3.04606460118057e-147","0.0240723209608968","0.183585586407665","0.0267299026705319","0.0291926446841494","0.542573806765584","6.9128447803318","201","WU"
"jd12","396.28855721393","385.939613979824","16.1792943133181","21.8957349736607","1.00015959831754","0.00103475616342444","0.00161408158385079","2.60396850465979e-163","0.0960865280234689","0.0262322350411247","0.306467554240429","0.579889236857075","0.363509051810816","2.35592814401337","201","NumberSharedASV"
"jd22","58.9378167865816","58.7949511795947","2.37281746992812","0.219277307083235","1.97669427781452","0.000664365057079257","1.78139637199055","1.85740712579778e-181","0.0669209864267851","0.867963901354053","0.194622678340529","0.649149676506445","0.0554003127202576","3.47284314683881","201","PropSharedASV"
"jd32","0.578021393034826","0.586091169697573","-0.0333821930681123","-0.0126862433123331","1.0000165603508","0.000341071092277309","8.71441440360259","3.1320166544677e-166","0.014558439560606","0.374174232481842","0.0144676065607311","0.509820925682097","0.00124428683049116","10.3761832743531","201","BC"
"jd42","0.50474203342069","0.511990732291949","-0.0204565559713175","-0.0128733577147957","1.00001908095245","0.00076487747243988","5.80821559530981","1.3075593551512e-204","0.0304775825501574","0.188045247756584","0.0233226859148752","0.559623967323069","0.00876602121283199","7.60405104650636","201","UU"
"jd52","0.065431603766814","0.0674940405766348","-0.00286806659667484","-0.00436075711444458","1.00009980705189","0.538408223649819","0.00140211535835548","2.14100077675676e-146","0.130526369911984","0.0250901992836781","0.0226999278892846","0.0862069813281288","0.370421786280675","3.85719530151204","201","WU"
"jd13","391.44776119403","388.398992058321","21.0198989819624","6.45055716299208","1.0000471586971","0.00237793876191255","0.000205394570033951","9.06089389209079e-165","0.0302172828606603","0.509857288260978","0.0309412435727095","0.592582925397787","0.57420928163502","2.54201977081222","201","NumberSharedASV"
"jd23","58.1185142148749","58.9532422807964","3.14502052336975","-1.76620691612507","1.6804935981493","0.00084210673578291","0.00364151049892619","3.17275889963903e-185","0.0142334599370751","0.172936885862058","0.0480426963722428","0.691276062403197","0.212945591079413","3.52077483068207","201","PropSharedASV"
"jd33","0.590323880597015","0.589984765586536","-0.0448295163164134","0.000730700863626552","1.00001788428325","0.437259075167666","0.00088195371467384","2.42578082849579e-169","0.00163360757343651","0.959688231284062","0.00484744484419664","0.0905491676152033","0.240146165727452","4.68248364391244","201","BC"
"jd43","0.51764762064626","0.518927431223481","-0.032748243235815","-0.00270777503249185","1.0000089676353","0.000272433765269108","0.000371924467934608","8.91927503958693e-211","0.000667420969104363","0.779409597172308","0.0010701991917314","0.585441760733905","0.565153151819847","5.50755639889509","201","UU"
"jd53","0.066770690576633","0.0671917910525509","-0.00420710139244814","-0.000966137217349343","1.00012404598634","4.12205560344122","0.000959580908769341","1.50978731875809e-140","0.0236495372578959","0.641441226718404","0.0304572293255405","0.0190020514578442","0.619642541160469","5.73584344724799","201","WU"
"jd14","398.507462686567","388.827036800014","13.9601931734506","20.482238298052","1.0000646530036","0.000849077006551156","0.00446212434307573","6.162938316209e-170","0.135855995000637","0.030828638575789","0.4099830757901","0.815210935176893","0.183274061856893","2.03137437630312","201","NumberSharedASV"
"jd24","59.1018152293553","59.0613756743272","2.16170866544793","0.0855767923130817","1.00013083399003","0.00114525988241081","0.00138375671286148","1.79320116599896e-194","0.073947537895135","0.944150120661449","0.408467197880727","0.420041107987336","0.353733180273692","0.979386314275828","201","PropSharedASV"
"jd34","0.587936069651741","0.590134365956257","-0.0422672746327575","-0.00492159032919539","1.00037115376206","0.000112537617889341","2.5594083789627","6.66950101349592e-176","0.00168432983507092","0.719277068340321","0.0380357545451142","0.227418369270463","0.0385021158801677","5.3931812547846","201","BC"
"jd44","0.508847028501819","0.513569160242355","-0.0239475925811395","-0.00999132779862367","1.00007950960677","0.00012375028485047","0.00128202909342872","1.00484461152199e-217","0.00841642593898228","0.275514507340756","0.086391892675898","0.485842899963051","0.128289641842399","2.8781496941255","201","UU"
