"","MeanRandom","X.Intercept.","ObservedPair1","Sex1Male","s.AgeMonth1.","s.Ind1.","s.Ind2.","p..Intercept.","p.ObservedPair","p.SexM","p.s.AgeMonth","p.s.Ind1","p.s.Ind2","dev.expl","NbDyads","Type"
"jd1","241.602941176471","228.358270673594","9.34520044292784","18.6351473021416","2.49735005067923","9.56497748795849","0.00153106851777199","5.99335754943737e-45","0.497181553089167","0.291005539833469","0","0.000440277928925314","0.965050450629522","48.7027453561114","136","NumberSharedASV"
"jd2","45.2910095207961","45.73697275584","2.24035419316541","-1.98342660433245","1.00002350039252","6.64694071574055","0.000851392968052583","9.2914160118697e-86","0.187590965379527","0.325533193161474","0","0.00478698477618167","0.681433036499475","25.9129324086036","136","PropSharedASV"
"jd3","0.782441911764706","0.787347580192612","-0.0153551000609886","0.0025824565917363","2.15265758619117","10.272126783978","0.000128588153883855","6.44012023304027e-127","0.378264113359043","0.909421488295649","0","0.000458011067353326","0.677286797201168","40.9537834608884","136","BC"
"jd4","0.675183795189186","0.688548603447685","-0.00544393606382452","-0.0121260399523338","3.00855959882986","12.2410843306211","0.000242224851295976","8.71287135367868e-128","0.704371377725835","0.539286781136238","0","1.37808058626732e-05","0.886223910095564","54.1742946281976","136","UU"
"jd5","0.0833669333075652","0.0851315351867973","-0.00391295977470975","-0.00211239659651171","2.20817579776048","13.9395291184778","0.00168792935846409","1.47073929654148e-85","0.145813346918661","0.58486306708441","0","0.000142937233044149","0.254479099186874","31.5182843702251","136","WU"
"jd11","236.110294117647","216.128369200357","14.837790963694","37.5524990584402","2.38379611352036","9.18124219599166","0.00141972585641289","1.35479760446114e-42","0.277951273478915","0.0309939080124136","0","0.000795190734933615","0.923286114057002","48.9039207010446","136","NumberSharedASV"
"jd21","44.6163858876905","43.7914072216775","2.91493768321853","1.02333101047259","1.00006548407471","9.1524166533396","0.00135644270969664","3.73409842008491e-77","0.0889184753070203","0.635183875289597","0","0.000902917303007289","0.636234492099114","27.5508599104166","136","PropSharedASV"
"jd31","0.791943014705882","0.800254608181556","-0.0248561942272466","-0.00387888258799067","2.14123648088851","12.6224415287966","0.000163061647267818","1.14653607513519e-124","0.147220701149269","0.870245807017488","0","9.71869261293667e-05","0.773093625740148","42.9852332843196","136","BC"
"jd41","0.685154045183136","0.702196086366342","-0.0154141818903754","-0.0210817030089542","2.48023208932092","11.9396769781881","0.000245128106257353","1.16346177893579e-129","0.288251223187781","0.286731468672885","0","3.40156905092037e-05","0.914630145829085","51.5526451077196","136","UU"
"jd51","0.0848102716985416","0.0874711300704508","-0.00535647186695383","-0.00430982323656068","2.86085954126302","20.6504513008827","0.000413064899501122","2.12542972523174e-76","0.0353741432961994","0.342297381127894","0","0","0.763504131094871","42.0873318264977","136","WU"
"jd12","238.044117647059","223.128659709693","12.9040711503313","26.9837505001937","2.75724659026968","8.04475745177179","0.00140750447113101","1.18118451787257e-43","0.362410866522964","0.123435846293236","0","0.00248054850372292","0.932733182940868","44.291862216083","136","NumberSharedASV"
"jd22","44.6216889167035","44.8193753361166","2.90964150418947","-1.12561600071677","2.06247171392353","5.71052734385758","0.00117640963753327","1.16408835541803e-83","0.0933843856928437","0.576625352092892","1.82397489389974e-07","0.0105518788603036","0.467852933739959","21.2877807550173","136","PropSharedASV"
"jd32","0.786619485294118","0.794158308947746","-0.0195326279748959","-0.00869664768879325","2.52502352797063","9.34909966483607","0.000196236613162099","5.73370933847487e-125","0.2853976787201","0.708719487128189","0","0.00187042615539301","0.694048081293664","35.9052386344225","136","BC"
"jd42","0.680221759679757","0.696456192526031","-0.0104819033882326","-0.0225047411392433","3.06833807852397","11.2848007142693","0.000231178649758929","2.7417453076321e-125","0.491468081114269","0.271273026725904","0","0.000168929731443113","0.837659478741793","47.629625008046","136","UU"
"jd52","0.0805951310783657","0.0827778975233044","-0.00114121213896633","-0.0047242774609863","2.67348965473577","6.88519009906449","0.00178279266837835","1.77447586946314e-98","0.665730986577884","0.136913404480297","0","0.00824298237496512","0.34637178022388","25.9767700251693","136","WU"
"jd13","245.992647058824","228.025353320179","4.95554102852628","29.0311174953294","2.54155903891186","10.8394759889568","0.0016378580536306","4.22996905828528e-44","0.714907483696269","0.106971926204108","0","0.000114073787457758","0.717118513899789","50.4006269882601","136","NumberSharedASV"
"jd23","45.9902995461658","45.6910456209279","1.54104807835155","-0.57234711225908","1.00059987007325","9.70626546062408","0.00147854271785364","7.63938224119984e-84","0.344324118749009","0.783569997813444","0","0.000364855545158638","0.854154934814936","29.9468440050919","136","PropSharedASV"
"jd33","0.777974264705882","0.781217392578888","-0.0108874558882961","0.00347426193086451","2.01951332083315","9.92491471623982","0.000123828100434475","3.26379242049256e-128","0.526968392387615","0.875730176751749","0","0.00106050163072613","0.581009494695813","42.0144945155649","136","BC"
"jd43","0.675655341892532","0.689784932329736","-0.00591547396891829","-0.0142140269813016","2.76775718094242","12.0265937968076","0.000303868807365094","1.88418414592906e-128","0.68057872964376","0.469648029339856","0","3.12881739293891e-05","0.6495883843088","53.5380987224191","136","UU"
"jd53","0.0825733998360617","0.0843037452301848","-0.00311957853281915","-0.00237033190801553","2.46207082196316","11.5097704159603","0.0006592601246952","1.14024425460154e-87","0.256847428613786","0.522282728425847","0","0.000835965626311941","0.759188124421599","29.9143337480875","136","WU"
"jd14","244.992647058824","227.722401948328","5.95551182780274","30.275779962506","2.67261907512501","10.2911601461248","0.00210533399997079","2.29888949715626e-44","0.662468127404618","0.0901342003347299","0","0.000250833707700293","0.791219833614304","48.7410141352965","136","NumberSharedASV"
"jd24","46.3120066128447","45.9790905446096","1.21936928071027","0.040288430788822","1.65410451223089","8.28630024408468","0.00206758042181954","6.59652755619088e-86","0.458738729468938","0.984215016525473","0","0.0011938750964734","0.659520961019374","24.7532416748565","136","PropSharedASV"
"jd34","0.778089705882353","0.784054353354987","-0.0110029291973262","-0.00206894922336979","2.53887656822346","12.29336835318","7.87139925987092e-05","3.25358287842978e-123","0.520714200159011","0.930071406068515","0","0.000129697881763313","0.775988684005855","41.2993720979375","136","BC"
"jd44","0.671024585738103","0.686977171464998","-0.00128476536055179","-0.0169288627215073","2.87099742374073","14.7108117687191","0.000240934792203154","7.35510985779916e-125","0.926053665970431","0.407397354263115","0","1.24504930343328e-06","0.862359723969291","56.3399645397575","136","UU"
"jd54","0.0814905323739054","0.0831190746369665","-0.00203670261646482","-0.00214090131800847","2.48839024303831","13.4841640153653","0.00146001159207181","3.01600451773538e-83","0.454378680686742","0.580320531238424","0","0.000207398856880703","0.356201245340426","28.0520192939268","136","WU"
"jd15","252.264705882353","234.893947477017","-1.31607330006306","27.4410803575825","2.6747961285681","10.5926666007323","0.00366467349810195","3.89549292404642e-46","0.922776418101438","0.12550872031222","0","0.000182524980184895","0.310509839643232","49.9480914630919","136","NumberSharedASV"
"jd25","47.1817400858292","46.7026895492369","0.349613480744708","-0.460759249218783","1.78834685108712","11.7169235157633","0.00131167842923682","3.14539520104381e-82","0.828885114317391","0.833175433350447","0","7.03646085067344e-05","0.732308513193785","30.7620142518814","136","PropSharedASV"
"jd35","0.769584926470588","0.777930322663196","-0.00249815614235721","0.00094617663311955","2.7206808117602","13.9923962741837","0.000200132759096972","1.50577546839536e-117","0.884777352230908","0.969683676949134","0","1.46289347396911e-05","0.525731149793469","43.3797860190066","136","BC"
"jd45","0.666903048077511","0.685045233826322","0.00283675633026853","-0.0189236592017211","2.96699028375467","14.1860767847932","0.00037036419599863","5.63998958242121e-122","0.843964186589372","0.366618346695641","0","1.85749483039288e-06","0.38343142171056","53.6147829426617","136","UU"
"jd55","0.0808134174495173","0.0832527905076527","-0.0013596136651633","-0.00291476336062052","2.9646869010428","17.7542219135636","0.00117051598499712","2.33765432659426e-78","0.59752780735925","0.484919590906442","0","1.38044863906561e-06","0.420466005439187","36.7002611177722","136","WU"
"jd16","239.323529411765","226.344303714774","11.625110153624","19.2205281262759","2.520410949193","8.79449087205535","0.00114708466895406","1.00205349324444e-43","0.411254682799738","0.279949591019604","0","0.000679243826175568","0.528840839540531","45.7570893161766","136","NumberSharedASV"
"jd26","45.1788255067432","45.5597011260619","2.35260757725415","-2.0460972302082","1.00015888906163","7.7952125843558","0.00253051245368241","5.77782113610487e-80","0.183944087969093","0.343359832532879","0","0.00140797419823691","0.322222082035053","23.7978081459282","136","PropSharedASV"
"jd36","0.788210661764706","0.787615459645986","-0.021123915839956","0.0158645081113774","2.6646340764295","10.8831723781426","0.000257545146992735","1.22942306433645e-124","0.228935595894148","0.495270642297974","0","0.000382268517580941","0.506552020064957","39.8494483517446","136","BC"
"jd46","0.680959866423231","0.692258817250613","-0.011220193563476","-0.00859385081383245","2.94030978611239","11.6006512279042","0.000522362214501889","1.05948271431941e-124","0.458294352381373","0.674392155103618","0","3.49079711365885e-05","0.332317185527917","48.4345555889633","136","UU"
"jd56","0.0823794455841968","0.0835784847684549","-0.00292567108914155","-0.000677416120685893","3.13044027401134","14.8150765130679","0.000758782344625988","2.27764249808246e-85","0.256421414501478","0.858957892676649","0","7.53281905065961e-05","0.73389432059651","34.1284729171834","136","WU"
"jd17","236.198529411765","221.532039574903","14.7500672089164","23.6477108370551","2.62515555752142","9.06165541981918","0.000850802271963211","1.9516627806481e-45","0.270612775256951","0.163142000041508","0","0.000701104372103911","0.984687643785152","48.1132368829432","136","NumberSharedASV"
"jd27","44.7753401710598","44.690847161439","2.75607891975759","-0.934071009058975","1.36891151637641","8.94364377844765","0.0021870811468874","9.1219279410662e-85","0.0857366614155168","0.642298694846636","0","0.000754654110231012","0.702696519935808","26.5354120027979","136","PropSharedASV"
"jd37","0.785435661764706","0.788805587553585","-0.0183489020147641","0.00387773901216998","2.10317474208773","8.71445372898916","0.000141633219944073","3.83753159476795e-128","0.304617331485566","0.862388347202299","0","0.00243681604318646","0.784498849553211","37.1978709431472","136","BC"
"jd47","0.679272370499385","0.692025627843597","-0.00953261704467753","-0.0117121785960788","2.98738218538726","11.8418615957996","0.000217074783777661","1.96730762020622e-129","0.505876336324878","0.548247512949396","0","3.36687814881387e-05","0.966029472766818","52.4765662722809","136","UU"
"jd57","0.0833353741197348","0.0851385320692012","-0.00388159745802404","-0.00289321196971364","2.21635300853598","11.605645808981","0.00137897560577394","2.66799106162903e-88","0.159104492424743","0.436343618260394","1.10381339246679e-06","0.00056462953787495","0.375196114358185","25.5290347094352","136","WU"
"jd18","239.669117647059","223.697057263721","11.27912807629","29.8788351891768","2.41966958313592","8.49281367349023","0.00156733191767922","1.96016534482732e-43","0.425020417526528","0.0908597035518911","0","0.00149328720292985","0.888978608828895","45.540438056542","136","NumberSharedASV"
"jd28","45.1185494053719","45.0284007769926","2.41282012123866","-0.342299832763855","1.00006070317965","5.82819513896795","0.000843460478221335","3.78349946354874e-83","0.168552851451938","0.866599236222469","0","0.00754883887273272","0.788437156053098","21.523564854091","136","PropSharedASV"
"jd38","0.787432352941176","0.794309463033028","-0.0203455818549356","-0.00610780961584264","2.23525105327515","9.03256806892489","6.99993470482545e-05","3.59151609235571e-128","0.254653783612584","0.786385516190844","0","0.00176144642320897","0.88024112345034","37.3437300778515","136","BC"
